0,275,2788
1,670,2056
2,1154,1576
3,1562,1523
4,2064,1619
5,2485,1924
6,2872,1879
7,3540,1858
8,6236,1886
9,7678,1865
10,6187,1906
11,7523,1743
12,8484,1617
13,7697,2202
14,10631,1889
15,11328,2888
16,12041,3620
17,12590,1745
18,10077,1532
19,10742,1524
20,15066,1534
21,15644,2040
22,15078,1939
23,11920,2214
24,17798,1947
25,18493,1694
26,19144,1645
27,19943,1421
28,19727,1435
29,21703,1645
30,22099,1596
31,22026,1559
32,20131,1675
33,23151,1360
34,25179,1534
35,26698,1439
36,27119,1302
37,28678,1290
38,28633,1294
39,28587,1320
40,29387,1296
41,28295,1537
42,31224,1578
43,29559,2079
44,31945,1452
45,33065,1294
46,33755,1662
47,34435,1975
48,34983,1899
49,35847,1722
50,36578,1514
51,37310,1454
52,38128,1573
53,38738,2179
54,39476,2484
55,40198,2559
56,40939,2611
57,41523,2573
58,42395,2623
59,43228,2656
60,44109,2532
61,44995,2512
62,46039,2462
63,46315,2428
64,46877,2418
65,47701,2404
66,48298,2404
67,49386,2401
68,50165,2394
69,50628,2394
70,51252,2406
71,52162,2398
72,52911,2568
73,53668,2837
74,54333,2425
75,49408,2426
76,53651,2417
77,56835,2463
78,57322,2402
79,57939,2405
80,59085,2405
81,59683,2405
82,60325,2394
83,61334,2399
84,61662,2402
85,62617,2819
86,63588,2758
87,64062,2120
88,64731,2225
89,65533,2663
90,66622,2747
91,67049,2710
92,67761,2742
93,68461,2766
94,69398,2729
95,69933,2708
96,70893,2717
97,71383,2154
98,72258,1718
99,73025,1722
100,73832,2436
101,74355,2711
102,75263,2701
103,75963,2705
104,77301,2710
105,77460,2712
106,66231,2704
107,70874,2722
108,65205,2713
109,66847,2705
110,78152,2699
111,75921,2710
112,79733,2709
113,81246,2704
114,81273,2807
115,81777,3601
116,84395,2690
117,83368,2458
118,84171,2446
119,84439,2431
120,85905,2535
121,86377,2429
122,86705,2446
123,89131,2341
124,92576,1895
125,92605,1940
126,93522,1899
127,94034,1893
128,94841,1896
129,95368,1965
130,96462,1878
131,96809,1870
132,97709,1874
133,98616,1869
134,99020,1869
135,99933,1873
136,100571,2204
137,99736,1877
138,101550,1870
139,103306,1869
140,103387,1866
141,104171,1874
142,104859,1878
143,105588,1870
144,106572,1866
145,106994,1866
146,107779,2037
147,109200,1526
148,109515,1526
149,109968,1528
150,111432,1521
151,111455,1516
152,112379,1934
153,112850,1542
154,113839,1524
155,114822,1538
156,114829,1528
157,115572,1532
158,116379,1646
159,116871,1862
160,115927,2224
161,105810,2088
162,112343,2426
163,117186,2428
164,120822,2406
165,119462,2413
166,118565,2416
167,118156,2408
168,119232,2409
169,120812,2402
170,120535,2594
171,122157,2416
172,121673,2410
173,122225,2420
174,123283,2410
175,124776,2415
176,124748,2396
177,124982,2409
178,126384,2544
179,123383,2404
180,133223,2416
181,133275,2406
182,134234,2408
183,134830,2411
184,135525,2414
185,132937,2407
186,137211,2398
187,137829,2398
188,138772,2410
189,139238,2411
190,140964,2420
191,140799,2400
192,141479,2417
193,142199,2461
194,142666,2422
195,143701,2421
196,139385,2424
197,139494,2416
198,141420,2412
199,140837,2407
200,141762,2412
201,142240,2408
202,113056,3133
203,143338,2930
204,148507,2920
205,151488,2961
206,152187,2975
207,152400,2943
208,153433,2612
209,154305,2446
210,154785,3245
211,155419,2765
212,156631,2749
213,157226,2739
214,158358,2734
215,158377,2729
216,159428,3090
217,159916,2733
218,160810,2731
219,161345,2716
220,162122,2723
221,163150,2727
222,163560,2716
223,162394,2716
224,158881,2720
225,160214,2716
226,159772,2717
227,161165,2716
228,161385,2719
229,166946,2720
230,170365,2726
231,170178,2508
232,167201,2412
233,171693,2421
234,172397,2415
235,161846,2405
236,163947,2405
237,172709,2422
238,173532,2400
239,176121,2404
240,176828,2411
241,175190,2420
242,170221,2412
243,171238,2410
244,172117,2407
245,173067,2406
246,173828,2416
247,176776,2425
248,176736,2412
249,176576,2406
250,179952,2397
251,178928,2417
252,179532,2407
253,184860,2408
254,236827,2408
255,234889,2475
256,180339,2411
257,184362,2423
258,183411,2407
259,182978,2416
260,183423,2396
261,176819,2391
262,175927,2411
263,185551,2411
264,192118,2524
265,174085,2415
266,187972,2461
267,196303,2414
268,196943,2455
269,197730,2420
270,198821,2412
271,199026,2410
272,199833,2412
273,200571,2422
274,201247,2409
275,202624,2411
276,202802,2656
277,203619,2600
278,204221,2418
279,204930,2411
280,206234,2425
281,206825,2419
282,206904,2417
283,207722,2401
284,208995,2452
285,209937,2412
286,200265,2395
287,211045,2406
288,211482,2423
289,213479,2403
290,204761,2408
291,196543,2403
292,206945,2440
293,209621,2408
294,208486,2416
295,217409,2405
296,218934,2423
297,218592,2420
298,219746,2399
299,220822,2408
300,220622,2396
301,219222,2441
302,220319,2416
303,223149,2394
304,221445,2407
305,224304,2410
306,222755,2405
307,225313,2422
308,226461,2417
309,220985,2401
310,202567,2411
311,220527,2413
312,221828,2421
313,225682,2407
314,230592,2409
315,220345,2398
316,224312,2402
317,233483,2455
318,230568,2399
319,234209,2419
320,235085,2411
321,235604,2405
322,236029,2404
323,230685,2398
324,229457,2416
325,228830,2428
326,227574,2412
327,236909,2407
328,240684,2417
329,241557,2414
330,242107,2425
331,241987,2403
332,235039,2397
333,235102,2414
334,239125,2773
335,234477,2423
336,235918,2423
337,235426,2418
338,241538,2410
339,238955,2422
340,239602,2395
341,241685,2410
342,242084,2418
343,243213,2414
344,244913,2424
345,253999,2405
346,253625,2410
347,254290,2397
348,254889,2421
349,244903,2417
350,245065,2479
351,247865,2408
352,220380,2406
353,254862,2414
354,257983,2404
355,260196,2402
356,260830,2419
357,261721,2408
358,250023,2405
359,228986,2400
360,261480,2406
361,265205,2417
362,265514,2413
363,264828,2398
364,267035,2396
365,267863,2404
366,268590,2525
367,262055,2426
368,269957,2421
369,271047,2411
370,271435,2421
371,272160,2399
372,273105,2423
373,274162,2422
374,274714,2485
375,274962,2413
376,275886,2399
377,277024,2423
378,277263,2410
379,265470,2403
380,280107,2412
381,268006,2417
382,266136,2408
383,270177,2407
384,273431,2411
385,274099,2407
386,273940,2401
387,273963,2415
388,276445,2414
389,275185,2407
390,276437,2409
391,276342,2633
392,283929,2415
393,289082,2421
394,289801,2415
395,290561,2418
396,292247,2415
397,290834,2408
398,273459,2413
399,284215,2454
